ID_code,target,var_0,var_1,var_2,var_3,var_4,var_5,var_6,var_7,var_8,var_9,var_10,var_11,var_12,var_13,var_14,var_15,var_16,var_17,var_18,var_19,var_20,var_21,var_22,var_23,var_24,var_25,var_26,var_27,var_28,var_29,var_30,var_31,var_32,var_33,var_34,var_35,var_36,var_37,var_38,var_39,var_40,var_41,var_42,var_43,var_44,var_45,var_46,var_47,var_48,var_49,var_50,var_51,var_52,var_53,var_54,var_55,var_56,var_57,var_58,var_59,var_60,var_61,var_62,var_63,var_64,var_65,var_66,var_67,var_68,var_69,var_70,var_71,var_72,var_73,var_74,var_75,var_76,var_77,var_78,var_79,var_80,var_81,var_82,var_83,var_84,var_85,var_86,var_87,var_88,var_89,var_90,var_91,var_92,var_93,var_94,var_95,var_96,var_97,var_98,var_99,var_100,var_101,var_102,var_103,var_104,var_105,var_106,var_107,var_108,var_109,var_110,var_111,var_112,var_113,var_114,var_115,var_116,var_117,var_118,var_119,var_120,var_121,var_122,var_123,var_124,var_125,var_126,var_127,var_128,var_129,var_130,var_131,var_132,var_133,var_134,var_135,var_136,var_137,var_138,var_139,var_140,var_141,var_142,var_143,var_144,var_145,var_146,var_147,var_148,var_149,var_150,var_151,var_152,var_153,var_154,var_155,var_156,var_157,var_158,var_159,var_160,var_161,var_162,var_163,var_164,var_165,var_166,var_167,var_168,var_169,var_170,var_171,var_172,var_173,var_174,var_175,var_176,var_177,var_178,var_179,var_180,var_181,var_182,var_183,var_184,var_185,var_186,var_187,var_188,var_189,var_190,var_191,var_192,var_193,var_194,var_195,var_196,var_197,var_198,var_199
train_189236,0,7.5545,0.9682,13.333,8.0707,9.5655,0.0549,4.5529,11.5842,1.3123,8.3212,-6.3442,-10.4056,13.8461,10.8516,6.3389,14.5497,5.0497,2.7813,19.0199,3.7816,3.4005,6.6974,3.9017,2.861,8.3936,13.3259,-5.9284,-1.1761,6.2794,6.676,-11.4898,14.9577,1.1524,12.0564,11.8344,-0.9671,-0.6087,6.2874,10.8537,0.2676,-17.6582,22.2687,11.9403,11.6333,4.7311,9.3755,11.528,-7.7104,3.6847,21.8859,12.4248,4.2998,-0.8755,5.4882,6.8966,14.843,10.1381,7.1833,3.3443,9.028,7.6323,-1.1649,3.9248,-1.6901,7.4587,4.3293,7.4194,18.3739,5.0225,-2.0534,20.4069,0.1729,-1.6684,14.9123,35.3198,18.7994,0.4368,18.8992,2.2541,14.6313,6.4386,20.1515,-5.8537,-1.4916,5.0853,17.5717,12.8447,12.9338,6.6536,4.8109,8.1373,7.0918,14.7077,10.9081,10.2595,-0.013,22.6246,2.6723,3.2745,0.4439,-3.7362,13.712,12.2245,1.4075,9.4581,3.8334,9.7356,21.6206,14.3175,22.3282,5.5359,5.8942,3.2774,10.1119,3.1093,-1.8737,-0.4194,7.6714,3.4076,1.2335,33.274,9.9615,1.6141,20.924,6.567,12.6642,13.3759,-2.611,1.9829,12.5934,10.2725,0.307,5.0395,6.9499,-18.0956,-9.8122,9.011,7.5945,-0.3501,12.3855,-0.2524,8.6357,13.0495,9.9423,8.6283,9.9006,8.5217,6.8175,3.7095,-7.0711,14.7495,15.249,2.8725,14.1049,0.4274,-9.6057,12.631,-3.3255,17.304,7.9603,13.3286,5.2225,7.5618,-2.2882,8.1096,12.8114,3.083,0.2481,6.5549,5.6477,5.1543,10.9551,7.4063,-3.5026,16.024,6.3254,-3.542,10.48,-2.0156,3.5171,-12.8841,9.6747,6.5544,2.2439,25.6787,-3.4148,13.6601,-26.0871,17.6158,0.6996,5.3896,15.5183,0.958,3.1245,14.4181,0.1031,7.88,8.525,22.3662,-19.3747
train_21225,0,9.6353,1.6828,12.8278,5.358,10.8945,-13.9948,3.4005,14.137,3.7302,8.3335,-4.2997,8.8446,14.3357,8.6249,7.4177,14.8845,7.1209,-14.7952,11.4398,13.4909,19.6109,15.9,2.659,3.0345,9.009,13.9658,-5.9471,-2.298,5.1096,5.99,-16.8561,10.9105,0.596,17.9319,11.2974,-1.6184,3.1579,2.6753,4.9904,9.8476,-11.7562,12.2598,10.6358,11.8505,12.1949,-11.3976,9.7522,-16.5326,29.5415,5.7248,13.3723,12.6283,-1.4749,6.7794,4.9334,12.5712,23.7922,5.9657,3.7979,8.7865,12.5567,4.07,1.9375,1.7993,3.9502,5.1565,4.6508,5.1579,5.0267,1.8894,8.5143,0.4586,-7.1361,13.7806,9.0722,18.1239,17.2566,17.738,9.2799,15.3345,0.5805,15.9582,-14.2001,-6.001,-7.0729,15.9776,8.1426,10.0456,5.6096,1.0112,-12.0607,7.1015,14.7304,9.2155,7.3268,-0.1291,24.9333,32.3333,2.7305,0.6992,-6.0123,6.624,32.6039,1.3362,7.6646,2.7148,10.8753,13.2166,14.0266,14.0408,1.0811,6.3602,4.1244,12.9559,3.6101,3.56,2.4027,7.4664,-1.4394,-3.7516,32.3249,9.8005,-2.8923,14.2889,4.985,12.7569,12.6428,1.3366,0.0032,9.473,12.3879,0.5963,9.6638,6.809,-10.5977,3.0498,10.9886,5.5098,6.1099,21.1978,2.1899,10.3943,15.9051,11.4054,7.933,8.737,9.6124,2.7465,3.7856,4.3206,18.6865,10.0687,6.6789,16.8207,12.2112,-8.4862,11.7083,-13.3449,10.6617,8.3388,22.5036,5.369,5.8888,15.7348,-1.3946,14.6588,2.7377,0.6809,7.6943,5.2951,1.9149,10.2713,5.1253,-5.9509,12.3296,11.6856,0.5708,14.9268,2.2244,5.3232,-7.9169,9.927,-3.8428,1.9043,24.2403,-2.4159,12.5119,-2.9312,14.9122,0.3035,1.9591,7.0369,3.7979,-0.1671,18.1817,-2.1417,5.3387,7.8517,13.5461,-8.0154
train_76629,0,12.0297,-0.6853,13.0747,10.4052,11.0096,-3.4034,5.2728,10.3572,0.8019,7.5818,-5.8874,-2.7602,14.2861,15.0376,3.8745,15.3074,6.9569,-0.545,18.1216,9.2634,9.3547,21.9397,3.6673,3.6584,10.1908,13.6081,-13.2799,-4.045,6.2917,4.8892,7.3153,6.2769,-1.9432,12.5712,11.9179,-9.6478,5.5176,4.7378,14.2932,0.744,0.3356,7.2716,11.6455,11.8815,4.6987,-9.1817,10.3366,-10.1841,-8.8779,15.6783,11.7233,8.26,-2.1723,6.4362,13.3787,6.1456,15.9445,6.1336,-1.91,8.7798,15.1782,-20.9722,-0.9778,3.6682,6,8.1934,5.9688,-3.1017,5.0243,0.7531,15.9338,0.6098,6.0107,15.8505,5.0156,20.9007,5.4805,20.4292,9.3737,14.363,7.5809,16.0862,-4.8425,10.4963,-0.6552,17.3058,3.0109,8.2479,10.8004,1.4401,3.5857,6.9417,8.5162,9.8532,12.5772,0.4303,11.9642,26.2463,0.2084,-2.6894,0.7927,16.0213,27.2974,1.4792,11.7278,5.1085,9.2348,3.8314,14.147,24.7264,3.3441,6.9236,1.9662,11.1107,1.5993,1.6085,2.8062,19.0663,-0.4494,0.1556,29.4013,13.2841,-2.9311,8.4425,4.6004,12.4399,14.1579,6.0619,3.6495,19.047,11.4195,0.4219,10.1756,7.0311,-1.7777,2.6685,31.2413,22.2109,8.0997,9.0528,-1.1069,-11.0278,16.6655,10.0367,9.1952,9.6862,7.83,-8.8184,4.24,10.824,19.2376,5.6964,7.1819,13.5409,9.3581,4.1782,12.8597,0.4096,16.3538,3.7309,28.902,5.6058,4.7847,1.2312,0.6679,13.6549,2.7446,1.2391,3.2663,5.7651,-7.288,-4.2615,21.7087,-5.587,26.2494,5.8066,-3.9859,10.9343,1.3973,2.5378,-0.4531,12.3203,-5.5336,11.336,7.9816,-10.2051,9.5161,-12.7068,17.558,1.9026,3.6298,3.7575,1.4072,2.0022,21.7725,1.3826,2.0321,9.2127,12.4789,-25.4015
train_125171,0,11.2367,-3.3253,7.8792,2.82,11.8115,-3.1796,4.9465,16.3365,-1.5502,6.7897,-7.4416,-9.1681,14.0575,9.9817,9.1746,14.1584,11.5673,-12.3449,10.2508,13.6539,2.6496,9.8855,6.8635,2.1603,9.0687,13.7159,-0.0255,-2.4095,5.6129,5.572,-3.2123,12.6712,-5.1524,15.0175,12.1,7.4077,-0.476,2.7665,2.0916,-2.4958,1.5669,16.3198,12.0625,12.0452,10.0182,-5.2273,13.8994,-21.5527,20.4543,15.4277,13.2713,10.1968,-2.4538,7.3697,-3.0436,15.2999,16.3449,6.7604,-3.5015,8.6374,9.0347,-6.0596,0.3141,2.4259,8.2888,0.4412,7.1584,6.1992,5.01,-0.2281,29.8801,0.9097,-4.3746,8.7378,1.4412,9.1892,12.1211,17.7231,5.3283,14.3154,2.627,16.1475,-19.5486,-9.4389,4.895,19.6725,14.6154,1.5453,14.1189,6.1618,-17.5371,6.7755,4.716,10.1571,9.7738,-0.5038,17.7003,2.4131,2.8941,1.1738,8.4732,10.5397,21.3284,1.5081,14.5372,4.4079,7.825,15.9411,14.4267,25.1904,13.0521,6.6832,2.7887,13.4057,2.7554,7.5235,0.481,29.6734,-1.8101,4.697,47.0843,10.2279,8.3146,14.0197,8.0471,13.1219,11.6229,0.4785,-3.5566,18.2187,10.9217,0.8027,10.765,7.037,2.3056,8.6754,24.2377,26.6467,0.3801,-1.4744,3.8325,1.3164,19.9795,12.4051,8.1887,5.3747,12.073,-5.2069,4.1106,24.3563,14.0971,20.2677,8.8161,14.2149,10.8139,-2.0307,13.4243,5.0232,8.9038,8.4409,16.4101,5.3778,6.9584,1.6912,-3.3096,10.9445,2.5545,9.455,8.7997,6.2161,0.3606,5.013,15.3682,6.1014,25.7631,8.7809,6.0198,13.2728,8.8807,3.371,-1.4829,9.3088,-8.017,2.9831,20.7649,-1.8315,6.4227,-2.2809,19.5008,-0.3414,6.8152,9.6137,2.5662,2.0077,20.8851,-0.3422,13.4282,8.7451,18.1254,-5.8105
train_115531,1,10.5168,7.8119,11.4426,5.326,11.482,-5.346,5.2478,13.0518,-3.2166,8.0116,2.7839,-5.1447,13.9851,14.8437,4.2556,15.1342,12.7823,-10.8616,22.3317,20.6479,13.733,5.0275,8.4063,2.7678,11.0848,13.5184,9.046,-2.6376,6.1399,4.8394,-3.4172,9.8343,0.2182,17.1632,11.2945,5.5379,6.0635,6.8313,5.5556,-0.0735,12.169,5.9307,9.8132,11.7819,7.3336,-2.6144,9.4146,-7.347,10.2097,25.317,12.5993,6.5196,-2.5224,4.956,7.2815,17.6635,20.421,5.9728,2.8211,8.4851,11.4228,-12.3613,-0.0566,-1.6418,5.8497,-2.7043,6.9,12.9505,5.0182,-9.7851,25.697,0.4594,6.1437,16.0752,10.2783,20.971800000000002,10.1668,25.1738,9.3696,14.1268,-6.3259,16.9512,10.6123,10.665,0.7183,14.4288,3.6245,8.0912,8.8222,6.4442,-5.5868,6.8178,3.0903,10.7245,10.1412,-0.7986,33.9255,34.3384,2.808,-1.3743,-1.0906,8.7658,22.8031,1.6512,12.0576,3.8871000000000002,8.0347,21.6521,14.1962,12.4541,10.6564,6.5735,1.1424,2.5876,4.5778,7.0891,3.9179,8.993,-8.9816,11.1103,34.2556,12.436,2.3025,8.2111,-0.9749,12.4127,11.9191,-6.1976,3.6081,11.4471,12.8945,1.2401,8.1907,6.5456,-12.6709,-4.3442,17.7336,27.3263,-1.638,6.2645,1.3828,2.2422,17.7335,17.9037,7.6229,4.8393,14.1605,0.3106,4.4378,8.2079,16.7499,9.8233,12.64,16.8129,13.346,-6.6222,12.7932,-7.5801,11.0425,14.7738,31.7107,6.0685,3.9277,15.8461,3.6729,12.2032,2.9965,-3.9767,2.2377,6.1331,2.0643,2.9971,21.5254,9.3278,4.1291,18.6032,9.2555,6.7274,-0.8608,-1.7736,-10.6324,8.113,8.5365,4.1984,-2.2987,-5.3386,8.2646,11.0005,19.239,0.2521,11.3166,10.5618,0.8322,2.8085,18.7178,-1.8502,8.6231,8.5595,14.0675,-3.9725
train_74126,0,10.8057,-5.6393,17.2763,8.5106,11.4781,-5.2651,4.9813,14.7569,-2.8643,7.3694,8.9249,-5.3007,13.9823,14.5029,5.9907,14.4077,10.3327,-5.3638,-3.2748,5.8665,8.0013,19.5334,3.9655,3.3569,8.7802,13.8836,-2.0558,-3.1995,5.4938,9.574,-6.0916,8.284,3.2278,12.0688,10.9578,6.1433,-0.01,8.4609,11.9861,4.6511,-13.9296,5.0697,12.1016,12.032,11.8285,-25.586,11.8734,-24.9318,16.1375,28.2475,12.4281,17.187,-3.7896,6.0162,-5.6855,9.3984,14.2261,6.124,6.2475,10.0184,7.7801,-25.2172,-1.1037,4.3212,4.9656,4.9386,7.0191,4.6663,5.0191,-6.2563,20.1217,0.8583,5.9143,22.8801,29.0422,28.8943,8.874,14.0478,3.9352,14.995,-1.5423,17.9601,-10.8344,-0.1041,-2.6376,19.9498,-5.1394,25.4932,10.6484,2.9273,-2.8776,7.1473,14.0695,9.9345,8.6448,-0.81,21.1445,8.3113,2.4476,-1.8904,-13.4459,4.4199,22.5094,1.388,10.2063,4.6995,11.235900000000001,29.0507,14.0339,17.9214,6.7045,7.1853,3.2068,15.6125,3.724,-0.8908,2.525,18.4092,-21.5136,4.414,44.1763,9.4407,-3.4169,-8.481,6.7073,12.57,12.5047,4.3636,-4.5955,20.8225,11.6473,-0.2395,8.3242,6.8895,-9.2509,9.3105,15.9061,6.9115,-5.0674,25.3857,12.0194,-4.8186,15.2233,14.9319,10.5596,-1.064,11.2855,-14.1669,4.1664,9.6452,14.8987,13.3777,10.7162,19.7021,1.5739,-3.787,12.8568,-13.5875,19.2806,14.9364,27.8681,5.6833,6.8939,24.8055,-6.402,24.4498,3.2081,-5.6029,2.3054,5.8705,4.5851,-7.3777,8.9984,-5.7664,27.461,8.675,0.6557,13.4262,-11.7306,0.9278,-9.7504,9.588,2.5474,6.3297,22.5991,-1.4492,7.1769,12.8233,10.099,1.4072,5.0753,5.4493,3.2367,8.1761,20.0535,0.5961,7.9202,9.4074,16.1287,-13.2947
train_178515,0,9.1409,0.7567,11.9124,7.3796,12.5213,-4.4454,6.0765,17.6766,2.5395,7.6953,-2.9838,-10.485900000000001,13.9641,12.2514,8.2723,14.3676,13.7971,2.4592,7.8757,15.1789,18.1365,9.4478,0.2837,3.795,6.2517,13.9208,4.6508,-4.4869,5.7536,3.7938,-17.0737,11.8257,0.9781,14.7939,12.6147,-1.4162,3.0752,4.4588,9.3046,3.9011,-5.1304,12.0508,11.9391,11.3157,12.8349,-14.762,11.1221,-3.3699,12.1454,21.6653,12.7993,11.1266,-9.6596,5.7781,9.5551,7.9398,12.1114,5.4152,10.3776,8.1158,10.9597,-2.4856,1.0736,6.7298,5.7412,2.8799,5.6733,28.5266,5.0263,-3.275,39.2035,0.788,-0.2061,23.7594,7.781,13.5942,-0.0505,12.4787,5.4451,15.8403,13.4242,15.9883,-1.4639,2.2261,-8.2463,22.5095,0.6216,10.722,8.6592,5.1999,-23.3948,6.6533,9.3814,10.757,10.266,0.3946,26.2034,34.2792,1.0919,-0.9478,9.5482,16.3994,30.9482,1.6347,8.1443,5.6362,7.7675,28.8323,14.1964,13.6957,-2.6173,7.0285,0.081,16.5976,2.6075,2.1426,0.1369,8.8573,-18.4006,8.1387,41.4263,13.0478,-8.8712,5.3957,4.5646,13.3238,14.2405,-2.9828,-1.0616,14.3467,13.4566,-0.349,8.3678,6.8372,-5.4103,-8.1592,33.0743,11.4711,-3.2373,19.1574,5.1631,8.4858,5.0231,11.5386,7.6276,10.5389,11.0231,-4.0318,4.524,10.082,19.6842,7.4,5.6524,13.1722,13.5712,-7.6825,13.5759,-6.1576,14.7528,9.3623,14.4946,5.4982,5.2197,9.4034,-8.2791,13.9626,3.253,1.393,5.0845,5.5892,1.3755,1.3611,27.1372,-2.2698,25.7568,9.9834,-4.0561,10.1549,-5.5751,-1.7722,-0.4842,8.8311,-2.0668,7.2052,14.4181,-0.8122,9.39,-12.2487,17.7123,0.5949,5.6518,9.6002,3.324,7.9952,17.7103,0.812,4.6696,7.856,17.1383,-13.078
train_12858,0,12.3026,-4.6428,6.8246,5.1899,12.031,5.1902,5.4413,13.3725,-1.2167,8.9131,6.071,-14.4033,13.6146,10.9959,7.0463,14.2015,9.9256,0.2182,6.4456,4.092,11.089,22.4435,2.8724,3.6683,13.4314,13.7083,-4.2996,0.6086,5.9027,5.1506,-19.3162,11.0525,-1.5657,14.9407,11.5287,2.5426,0.5878,6.5816,9.3552,-0.6447,-2.2422,14.1673,11.6267,12.1026,14.6846,29.7631,9.2004,3.698,11.2571,12.5495,12.4919,7.996,-7.8481,6.5137,-3.1105,12.1975,12.0429,6.3878,4.6457,8.7654,13.7641,-28.4347,1.3722,-2.4194,6.8969,-2.161,8.2514,3.3089,5.0187,-2.849,32.09,0.7682,-1.0213,7.3404,40.5081,11.8588,-0.2195,20.8807,6.1715,13.8826,5.1321,13.9015,10.5998,0.0898,-8.319,17.3353,9.7787,7.6199,10.0588,4.307,-8.2422,6.8623,16.9749,10.281,15.0187,1.0133,17.4002,16.3615,2.2372,-0.7147,-18.9778,4.4131,22.8049,1.4012,15.9063,3.6087,6.4834,13.498,14.3203,22.1484,3.8094,7.6088,4.7765,7.4078,3.9955,-0.0358,0.4591,26.3189,-16.3278,0.3642,26.3099,7.226,1.2053,-3.2154,6.9103,12.722,13.9436,-0.2373,-2.5702,13.9269,13.2982,0.3818,7.9322,7.3246,-1.4771,8.4962,16.0916,7.8963,10.284,-5.5832,-2.1474,-1.204,11.1325,13.5501,7.9429,3.1775,7.9469,10.8833,4.135,6.2388,11.5133,10.2846,9.8378,15.3592,4.8936,5.3199,12.4664,-2.6522,22.2738,12.3911,31.6325,5.3758,3.5885,19.6068,-4.6475,27.443,2.935,2.0877,5.3493,5.6797,-8.9407,-0.108,11.0039,-7.4941,22.4443,10.3389,5.6501,10.1324,19.8035,0.8803,-8.4367,11.9753,0.1719,17.8644,14.3702,-5.4051,11.3689,-13.5582,7.0086,0.2606,0.1901,6.3338,1.8614,7.8991,21.687,0.7456,2.3963,7.3488,15.6605,-20.2559
train_47228,0,9.7144,-1.3114,7.9646,8.0772,10.709,-9.2459,5.636,15.0895,1.9117,9.6756,5.9389,5.2642,14.2329,-1.821,9.8361,14.9536,11.0003,5.3585,20.0675,10.8959,23.9338,14.4365,3.3584,2.4747,16.6547,13.4726,-15.7594,-3.9951,5.0371,1.5446,3.9455,9.9169,-2.6216,11.8669,10.6536,10.4287,3.668,11.1722,13.0371,-8.5541,-7.283,5.4742,9.9939,12.0338,13.5028,-21.7779,10.3541,-11.3556,7.6494,6.1212,12.0668,10.6538,-2.1031,6.2286,0.3897,5.6489,18.9709,7.0638,5.8578,8.2461,9.8443,-9.3919,1.0848,-2.7066,6.878,-3.8362,6.6667,1.8913,5.0229,3.9439,4.0947,0.8194,-4.8898,9.9109,23.3756,11.1036,6.6741,13.1201,7.6515,13.5957,4.1996,9.1562,-16.1197,6.944,-10.1239,18.2191,0.4592,15.2449,10.0527,3.1305,-33.8969,6.8702,16.5229,10.1691,8.493,0.5235,13.0131,30.3264,1.6884,-2.0186,3.5309,15.259,3.215,1.4999,11.0618,5.473,5.2789,5.4061,14.273,17.942,6.9559,7.8186,3.4424,6.3361,2.1918,-4.046,3.0555,33.121,7.7257,4.4598,30.4684,9.9808,-1.5196,2.8258,3.7061,12.562,12.5713,-0.561,-4.6038,6.8601,13.2339,0.7896,6.2449,6.7984,1.5641,-4.1124,0.8653,10.3594,7.3004,22.4696,-7.0193,9.5518,19.0031,10.1117,8.7808,8.0256,13.1108,5.3346,4.0281,4.3349,13.112,12.5119,10.0638,15.5321,-2.3993,-7.7525,12.2278,-14.9367,12.3945,7.4689,27.1145,5.5747,4.6834,14.6962,5.8275,20.2696,3.3261,-0.0113,1.054,5.0977,3.0645,6.7607,22.55,1.6521,18.8668,9.8512,-0.4025,10.1129,-7.8948,-3.8833,-10.4777,11.7166,0.1553,15.4415,31.9343,-5.8909,14.9647,-8.103,13.3817,1.1377,9.3384,9.2843,1.4862,1.9449,16.9854,1.2265,4.4855,8.3729,17.3187,-22.5355
train_23268,0,10.0347,-3.3239,9.532,6.7168,12.7029,-5.6937,5.1524,13.0271,4.9342,6.3323,-3.3012,3.2119,14.3002,4.6779,8.3466,14.2435,11.4477,0.0566,12.2752,5.9675,14.6548,17.2085,4.3552,3.6122,8.8327,13.7488,-3.9088,-1.5662,5.6726,1.5978,-2.4364,11.9112,-2.0701,11.2806,11.7919,-0.2526,0.4853,3.3715,12.5607,0.9985,-2.3574,7.1757,11.337,11.3839,10.817,15.5794,8.256,3.3213,10.5007,2.6879,13.0424,23.2739,2.9707,5.5536,11.2685,18.2957,20.8746,6.9304,1.0484,8.3956,12.1512,1.4997,1.5372,2.232,4.6528,7.4634,6.2453,10.2358,5.0316,-7.2641,34.2158,0.6518,-0.1196,26.9614,32.9527,22.6806,15.7372,22.0445,2.653,16.527,0.6693,17.5827,2.8287,9.2721,-7.2149,21.6088,1.3909,18.6718,10.2867,0.8642,-25.7316,7.1182,16.6709,11.4089,15.0876,0.5709,12.3162,6.2619,3.3214,-1.5488,-13.2156,3.9671,9.6053,1.7785,9.1499,4.1531,8.7784,18.4906,14.3963,18.9577,10.6306,5.5363,1.7158,13.4354,4.4489,0.5695,4.5032,23.9781,11.5643,-0.8706,40.5155,11.9419,-0.9775,13.6057,4.3725,12.4733,13.3717,2.8425,-3.1369,10.1711,12.9345,0.1335,7.6574,6.9939,1.3617,-10.9224,16.2921,3.5376,-5.3471,18.575,6.4429,-3.6069,7.9832,11.004,8.725,5.5076,7.3134,-1.8298,4.1659,7.4759,20.0923,2.3558,10.1466,13.0371,14.5,-3.4511,14.8465,-13.0313,10.4066,11.1667,32.9496,5.4033,4.5969,15.9367,-4.2898,25.4448,2.6203,5.6243,2.715,5.645,-0.9148,-6.2856,7.2208,8.6651,11.4616,15.866,4.3728,10.151,-3.7945,2.9055,-8.9209,10.4177,-2.7209,11.6656,1.8988,-8.4949,8.394,-9.8148,7.2188,-0.5149,8.8906,4.1571,2.6215,-8.471,13.8532,1.9568,0.2468,9.9144,16.4755,8.6986
train_94629,1,14.1031,-5.6296,11.0878,5.2627,12.4155,-1.3752,6.6764,18.1454,-2.5018,9.8241,-1.6517,-8.4899,13.9272,8.3843,6.254,14.6873,12.9339,-1.4519,15.8431,8.8841,20.089,5.3537,8.6693,3.1674,9.6056,13.2753,-14.7371,1.9668,6.0305,3.5545,-11.8605,6.1663,5.2286,22.1442,12.0068,11.9541,1.5628,6.641,5.4542,8.099,-3.574,2.6673,11.461,11.1847,14.2317,-22.4936,14.1121,-9.8748,14.1205,21.9321,12.7828,22.5102,9.2049,6.5812,-10.7484,12.491,16.8535,7.0635,1.5074,8.6993,7.2896,-2.698,2.4504,-1.0521,4.6968,6.04,4.6858,14.6499,5.0117,-0.6129,18.4359,0.5435,0.3905,19.7675,33.2741,15.0841,-13.2324,17.4914,4.5408,12.1556,-13.87,15.8632,5.3829,11.0865,7.3179,20.276,12.8285,7.53,5.1452,-2.2749,-6.8822,7.0506,3.5433,11.2115,10.8661,-0.6582,27.1616,23.7509,1.278,0.453,-3.491,15.0154,8.2427,1.587,14.2153,3.1192,12.305,14.941,14.2525,17.6202,16.7564,6.3089,4.281,8.3661,4.7157,4.1921,0.9375,53.7133,14.4953,0.6794,15.6549,11.5238,-2.1287,-1.1093,4.91,12.7655,14.4927,4.3205,0.0493,11.914,13.1348,0.7476,7.4612,6.8898,-4.5498,-6.0177,14.9496,23.0289,-5.6398,8.364,2.8194,8.7751,18.4427,17.1828,10.3476,5.5811,15.3061,-1.0154,4.0862,-1.6906,19.1383,6.4394,2.242,17.4633,15.4371,-3.2896,11.7211,-3.7838,26.8862,10.0308,25.623,5.6274,5.912,10.4898,9.0466,17.3899,2.7283,-6.5143,4.4736,6.1085,-3.2812,-7.0552,-1.5429,-3.4925,12.397,10.702,2.3729,8.0991,-13.0019,0.2554,-7.2509,10.3676,-8.4537,13.5157,12.8973,7.3228,12.5961,-27.1745,8.3197,0.5267,-1.9074,7.2786,0.097,0.1023,21.4625,-1.9552,12.2627,7.8833,11.1593,-14.5042
train_100301,0,12.6004,3.2358,6.8963,7.5945,12.8636,-19.2155,4.7937,9.9214,-4.8069,8.2175,3.341,-0.763,14.1257,12.6461,12.197,14.716,6.8037,4.3016,15.7861,4.4387,9.9143,9.8276,2.918,2.6693,5.6175,13.5938,1.1928,-0.2805,5.4377,7.7967,-0.8525,11.6102,-0.7654,23.2894,11.4218,4.2626,5.1798,5.6833,11.1626,3.8342,0.9086,7.6387,11.6685,11.1028,0.3997,28.4739,9.7641,-19.7004,9.9071,15.1572,13.6217,9.12,-4.426,5.8806,19.9412,13.2442,17.6452,6.1364,0.9228,9.7274,13.4802,-14.2047,0.1783,2.9732,5.3939,6.2888,6.1466,7.258,5.0163,-7.0178,36.6416,0.925,-3.2757,17.0769,38.1605,17.648,13.0354,19.7947,6.5616,12.6021,16.6011,9.7719,5.7249,6.5039,-5.6906,16.7943,5.3352,16.9189,6.26,4.0533,-5.0765,6.8064,9.6602,10.928,6.5946,-1.2068,24.6558,23.8991,1.4817,-1.248,-0.5451,5.7732,17.2794,1.5733,11.1535,4.3692,7.6129,13.154,14.4896,14.0087,3.8285,7.5487,5.453,3.5477,2.8387,2.1996000000000002,0.5262,10.6954,-16.9193,0.7935,34.5806,13.2196,8.0492,-0.8247,10.4008,12.1114,14.4898,-4.866,-2.7127,21.5123,11.7821,0.486,7.7522,7.1485,-11.8492,-4.3523,6.8211,32.9672,11.1431,4.6016,10.0208,-6.9107,13.0758,13.7974,8.5513,3.1641,9.004,-6.7702,3.7615,10.913,16.5516,8.265,4.5416,14.9078,8.1748,1.7475,13.1346,-6.4002,21.7748,13.6055,16.0537,5.7396,3.8202,13.3328,0.2532,28.7028,2.8756,-6.5013,5.7186,5.7505,-1.7979,-0.9304,22.015,-7.6351,17.7445,8.4694,5.1644,11.0514,-3.5683,2.9897,1.3457,9.587,7.1079,9.0132,19.4506,-7.642,4.0698,-2.2395,12.0045,1.8716,10.942,10.331,2.402,3.4184,17.011,-1.5754,-8.689,8.8281,17.6999,10.7241
